_id,全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
1029,172014,AA0000000745,石川県金沢市,山の上町汐見が丘児童公園,ヤマノウエマチシオミガオカジドウコウエン,"","",1003,"","",172014,"",石川県金沢市山の上町1264,石川県,金沢市,山の上町,1264,"",36.57749,136.67291,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/80332/c8548416af7ab366f0d9595d7e0cb87d.JPG,CC BY,""
1030,172014,AA0000000746,石川県金沢市,山の上町小緑地,ヤマノウエマチショウリョクチ,"","",1003,"","",172014,"",石川県金沢市山の上町1024-15,石川県,金沢市,山の上町,1024-15,"",36.57898,136.674313,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031,172014,AA0000000747,石川県金沢市,山の上町東山公園,ヤマノウエマチヒガシヤマコウエン,"","",1003,"","",172014,"",石川県金沢市山の上町713-2,石川県,金沢市,山の上町,713-2,"",36.576574,136.673377,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/97462/d73b16fa9537136e978a2aa2e129803b.JPG,CC BY,""
1032,172014,AA0000000748,石川県金沢市,山の上町緑地,ヤマノウエマチリョクチ,"","",1003,"","",172014,"",石川県金沢市山の上町1246-1,石川県,金沢市,山の上町,1246-1,"",36.576818,136.673057,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/80545/75eb91f8f3896fd5f42b2451083aba71.JPG,CC BY,""
1033,172014,AA0000000749,石川県金沢市,弥生１丁目小公園,ヤヨイ１チョウメショウコウエン,"","",1003,"","",172014,"",石川県金沢市弥生1-243-3,石川県,金沢市,弥生,1-243-3,"",36.551343,136.646292,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/58226/b0525fc1b04bf8e5e3f8e74c5247521f.JPG,CC BY,""
1034,172014,AA0000000750,石川県金沢市,弥生２丁目小緑地,ヤヨイ２チョウメショウリョクチ,"","",1003,"","",172014,"",石川県金沢市弥生2-906,石川県,金沢市,弥生,2-906,"",36.549645,136.644253,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1035,172014,AA0000000751,石川県金沢市,弥生さくら公園,ヤヨイサクラコウエン,"","",1003,"","",172014,"",石川県金沢市弥生1-753-1,石川県,金沢市,弥生,1-753-1,"",36.549056,136.644318,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/61225/000d2e21d620e5dec71b76a66817897f.JPG,CC BY,""
1036,172014,AA0000000752,石川県金沢市,弓取町児童公園,ユミトリマチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市弓取町172,石川県,金沢市,弓取町,172,"",36.611191,136.640255,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/12764/b4815005a1a3691b50cd4c964fb4be07.JPG,CC BY,""
1037,172014,AA0000000753,石川県金沢市,湯涌散策園,ユワクサンサクエン,"","",1003,"","",172014,"",石川県金沢市湯涌町イ33ほか,石川県,金沢市,湯涌町イ,33ほか,"",36.484297,136.755452,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/89585/2ebfbe5180d3377860f438860bb19c47.JPG,CC BY,""
1038,172014,AA0000000754,石川県金沢市,八日市１丁目小緑地,ヨウカイチ１チョウメショウリョクチ,"","",1003,"","",172014,"",石川県金沢市八日市1-243-10,石川県,金沢市,八日市,1-243-10,"",36.5466012,136.610954,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/20147/ea4659d74cd056a23829517784195284.JPG,CC BY,""
1039,172014,AA0000000755,石川県金沢市,八日市１丁目ふれあい公園,ヨウカイチ１チョウメフレアイコウエン,"","",1003,"","",172014,"",石川県金沢市八日市1-238-2,石川県,金沢市,八日市,1-238-2,"",36.547514,136.611093,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/76227/a2dbb0555304318438a2127a49a69d2b.JPG,CC BY,""
1040,172014,AA0000000756,石川県金沢市,八日市アメリカフウ児童公園,ヨウカイチアメリカフウジドウコウエン,"","",1003,"","",172014,"",石川県金沢市八日市5-296,石川県,金沢市,八日市,5-296,"",36.547932,136.609894,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/93274/9093a23563f3ec4aeae59cbd9acf0c05.JPG,CC BY,""
1041,172014,AA0000000757,石川県金沢市,八日市ケヤキ児童公園,ヨウカイチケヤキジドウコウエン,"","",1003,"","",172014,"",石川県金沢市八日市5-455,石川県,金沢市,八日市,5-455,"",36.550479,136.609808,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/27989/cd2d2e26517c77f3df4798276e062b75.JPG,CC BY,""
1042,172014,AA0000000758,石川県金沢市,八日市サクラ児童公園,ヨウカイチサクラジドウコウエン,"","",1003,"","",172014,"",石川県金沢市八日市3-477,石川県,金沢市,八日市,3-477,"",36.546501,136.604551,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/65832/4b49ec945fae27d714058909e6f1611b.JPG,CC BY,""
1043,172014,AA0000000759,石川県金沢市,八日市小緑道,ヨウカイチショウリョクドウ,"","",1003,"","",172014,"",石川県金沢市八日市1-803,石川県,金沢市,八日市,1-803,"",36.541767,136.609079,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/65286/a9547551ba72c4411fd640ba4929b6fa.JPG,CC BY,""
1044,172014,AA0000000760,石川県金沢市,八日市住吉中央公園,ヨウカイチスミヨシチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市八日市2-608,石川県,金沢市,八日市,2-608,"",36.543721,136.608467,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/48596/3539ac9d3fdfe3e473a9579e2bb611f2.JPG,CC BY,""
1045,172014,AA0000000761,石川県金沢市,八日市住吉南公園,ヨウカイチスミヨシミナミコウエン,"","",1003,"","",172014,"",石川県金沢市八日市2-666,石川県,金沢市,八日市,2-666,"",36.54131,136.607628,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/13515/18c4a6f0180a6c78e1470b2352d3f0cd.JPG,CC BY,""
1046,172014,AA0000000762,石川県金沢市,八日市第１児童公園,ヨウカイチダイ１ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市八日市3-300,石川県,金沢市,八日市,3-300,"",36.544837,136.603859,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/35031/c0f2c0b8d27f9621e63eba18a46acd8b.JPG,CC BY,""
1047,172014,AA0000000763,石川県金沢市,八日市出町ふるみや公園,ヨウカイチデマチフルミヤコウエン,"","",1003,"","",172014,"",石川県金沢市八日市出町718,石川県,金沢市,八日市出町,718,"",36.552694,136.608344,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/70678/1b970626e747ef994a2634e4d97a6c66.JPG,CC BY,""
1048,172014,AA0000000764,石川県金沢市,八日市ハナミズキ児童公園,ヨウカイチハナミズキジドウコウエン,"","",1003,"","",172014,"",石川県金沢市八日市3-637,石川県,金沢市,八日市,3-637,"",36.54938,136.604235,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/68452/0e996221dd487401dfcb26d4678dea5f.JPG,CC BY,""
1049,172014,AA0000000765,石川県金沢市,横川２丁目児童公園,ヨコカワ２チョウメジドウコウエン,"","",1003,"","",172014,"",石川県金沢市横川2-223,石川県,金沢市,横川,2-223,"",36.53583,136.626315,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/82819/291e27da92234ace56067062b37eaf7d.JPG,CC BY,""
1050,172014,AA0000000766,石川県金沢市,横川２丁目小公園,ヨコカワ２チョウメショウコウエン,"","",1003,"","",172014,"",石川県金沢市横川2-232-1,石川県,金沢市,横川,2-232-1,"",36.5362967,136.626018,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/01249/0520ebaa34aed40c71931e6de11918a8.jpg,CC BY,""
1051,172014,AA0000000767,石川県金沢市,横川３丁目児童公園,ヨコカワ３チョウメジドウコウエン,"","",1003,"","",172014,"",石川県金沢市横川3-141,石川県,金沢市,横川,3-141,"",36.539131,136.625966,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/16349/b32a87dc5c00d015121d3641add1ba28.JPG,CC BY,""
1052,172014,AA0000000768,石川県金沢市,横川５丁目児童公園,ヨコカワ５チョウメジドウコウエン,"","",1003,"","",172014,"",石川県金沢市横川5-414,石川県,金沢市,横川,5-414,"",36.541756,136.627522,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/05744/07e9294ec7e42b9d838996cc03f9063c.JPG,CC BY,""
1053,172014,AA0000000769,石川県金沢市,横川児童公園,ヨコカワジドウコウエン,"","",1003,"","",172014,"",石川県金沢市横川4-2,石川県,金沢市,横川,4-2,"",36.539497,136.630654,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/75778/2f00ee6c4812aa279d49c7e5b91d5970.JPG,CC BY,""
1054,172014,AA0000000770,石川県金沢市,横川日吉児童公園,ヨコカワヒヨシジドウコウエン,"","",1003,"","",172014,"",石川県金沢市横川1-68,石川県,金沢市,横川,1-68,"",36.535187,136.623171,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/61134/840aea247a1f246617a4055b8e117288.JPG,CC BY,""
1055,172014,AA0000000771,石川県金沢市,横枕はすの里公園,ヨコマクラハスノサトコウエン,"","",1003,"","",172014,"",石川県金沢市横枕町ハ80-1,石川県,金沢市,横枕町ハ,80-1,"",36.607015,136.677513,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/59401/5e056210216f00c8a33b9bc6262676d1.JPG,CC BY,""
1056,172014,AA0000000772,石川県金沢市,横安江町広場,ヨコヤスエチョウヒロバ,"","",1003,"","",172014,"",石川県金沢市安江町148,石川県,金沢市,安江町,148,"",36.57431,136.655921,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/89298/fe8a81f169afb002cfc74809ea702e8d.JPG,CC BY,""
1057,172014,AA0000000773,石川県金沢市,横山町児童公園,ヨコヤマチョウジドウコウエン,"","",1003,"","",172014,"",石川県金沢市横山町352,石川県,金沢市,横山町,352,"",36.565646,136.668735,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/04210/04379115fe21db4eaf124e91a2f70f3c.JPG,CC BY,""
1058,172014,AA0000000774,石川県金沢市,吉原児童公園,ヨシハラジドウコウエン,"","",1003,"","",172014,"",石川県金沢市吉原町ヨ23,石川県,金沢市,吉原町ヨ,23,"",36.609577,136.692517,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/21998/c2318951e89a13d1130cd2e241bd6a73.JPG,CC BY,""
1059,172014,AA0000000775,石川県金沢市,吉原町小公園,ヨシハラマチショウコウエン,"","",1003,"","",172014,"",石川県金沢市吉原町ニ9-1,石川県,金沢市,吉原町ニ,9-1,"",36.612203,136.691696,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/95379/304d762ca4503d00d6fb27dc1e5bfbd8.JPG,CC BY,""
1060,172014,AA0000000776,石川県金沢市,米泉町７丁目小公園,ヨネイズミマチ７チョウメショウコウエン,"","",1003,"","",172014,"",石川県金沢市米泉町7-60-17,石川県,金沢市,米泉町,7-60-17,"",36.551417,136.623493,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/93456/a2df0246fc3de56df119a3e7f050c761.JPG,CC BY,""
1061,172014,AA0000000777,石川県金沢市,米泉町児童公園,ヨネイズミマチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市米泉町6-93-2,石川県,金沢市,米泉町,6-93-2,"",36.548453,136.624238,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/34710/964a41589ccc8f26d5ce44cb4af5e429.JPG,CC BY,""
1062,172014,AA0000000778,石川県金沢市,米泉町緑地,ヨネイズミマチリョクチ,"","",1003,"","",172014,"",石川県金沢市米泉町7-69-2,石川県,金沢市,米泉町,7-69-2,"",36.550855,136.623868,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/23758/2567baf8daf719a2422db6065877e955.JPG,CC BY,""
1063,172014,AA0000000779,石川県金沢市,米丸中央公園,ヨネマルチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市高畠1-382,石川県,金沢市,高畠,1-382,"",36.570269,136.616417,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/57946/7eaa360b785be7b0056698c7f1b1b79e.JPG,CC BY,""
1064,172014,AA0000000780,石川県金沢市,米丸町児童公園,ヨネマルマチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市米丸町113,石川県,金沢市,米丸町,113,"",36.568697,136.619014,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/12082/da4fce32b935d11e3496980b482a31c3.JPG,CC BY,""
1065,172014,AA0000000781,石川県金沢市,若草児童公園,ワカクサジドウコウエン,"","",1003,"","",172014,"",石川県金沢市若草町425-2他,石川県,金沢市,若草町,425-2他,"",36.542027,136.66091,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/10564/854eea2ecd4ad4a7be98b892f1c9a1af.JPG,CC BY,""
1066,172014,AA0000000782,石川県金沢市,若草町北小公園,ワカクサマチキタショウコウエン,"","",1003,"","",172014,"",石川県金沢市若草町581,石川県,金沢市,若草町,581,"",36.542424,136.661875,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/92055/0b9ae5c097eb376d52749862f5634f94.JPG,CC BY,""
1067,172014,AA0000000783,石川県金沢市,若草町南小公園,ワカクサマチミナミショウコウエン,"","",1003,"","",172014,"",石川県金沢市若草町449,石川県,金沢市,若草町,449,"",36.541415,136.660314,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/02509/236c1aa23877e9865d8ab0d3e723ec3e.JPG,CC BY,""
1068,172014,AA0000000784,石川県金沢市,若松町１丁目児童公園,ワカマツマチ１チョウメジドウコウエン,"","",1003,"","",172014,"",石川県金沢市若松町1-3-1,石川県,金沢市,若松町,1-3-1,"",36.557395,136.691165,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/73443/95e9b5fb62a3601bf6bcb53e07983c6d.JPG,CC BY,""
1069,172014,AA0000000785,石川県金沢市,若松鈴見３号緑道,ワカマツスズミ３ゴウリョクドウ,"","",1003,"","",172014,"",石川県金沢市もりの里2-1032,石川県,金沢市,もりの里,2-1032,"",36.553521,136.686198,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/83793/c86ec4324e4fec1994cd1b543bde804c.JPG,CC BY,""
1070,172014,AA0000000786,石川県金沢市,若松鈴見６号緑道,ワカマツスズミ６ゴウリョクドウ,"","",1003,"","",172014,"",石川県金沢市もりの里1-1016,石川県,金沢市,もりの里,1-1016,"",36.553689,136.690591,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/41614/64365614eb608c2d86b2c72dec3ded0f.JPG,CC BY,""
1071,172014,AA0000000787,石川県金沢市,若松鈴見７号緑道,ワカマツスズミ７ゴウリョクドウ,"","",1003,"","",172014,"",石川県金沢市もりの里1-1013,石川県,金沢市,もりの里,1-1013,"",36.5496228,136.688795,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/16306/b0dc935d61f3b2a5d6213b457eca692b.JPG,CC BY,""
1072,172014,AA0000000788,石川県金沢市,若松せせらぎ公園,ワカマツセセラギコウエン,"","",1003,"","",172014,"",石川県金沢市若松町1001,石川県,金沢市,若松町,1001,"",36.554172,136.691176,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/31940/48792bc3ce5a7c05d9227db515f24e44.JPG,CC BY,""
1073,172014,AA0000000789,石川県金沢市,若松町第２児童公園,ワカマツマチダイ２ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市若松町ツ168-1,石川県,金沢市,若松町ツ,168-1,"",36.55797,136.693831,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/85900/3ba3e77017119d74df1adeb9682dea62.JPG,CC BY,""
1074,172014,AA0000000790,石川県金沢市,若松八幡さん公園,ワカマツヤワタサンコウエン,"","",1003,"","",172014,"",石川県金沢市若松町3-1000,石川県,金沢市,若松町,3-1000,"",36.557416,136.689078,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/56420/c295212b7286865f030cec9e36ecd075.JPG,CC BY,""
1075,172014,AA0000000791,石川県金沢市,若松町児童公園,ワカマツマチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市若松町2-164,石川県,金沢市,若松町,2-164,"",36.556184,136.690333,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/16951/0f8b3efe2ba482794b93b7f932863679.JPG,CC BY,""
1076,172014,AA0000000792,石川県金沢市,若松町第３児童公園,ワカマツマチダイ３ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市若松町ツ230,石川県,金沢市,若松町ツ,230,"",36.554887,136.69727,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/25927/53cd3b5842393fbd8d576031f24a938e.JPG,CC BY,""
1077,172014,AA0000000793,石川県金沢市,若宮小緑道,ワカミヤショウリョクドウ,"","",1003,"","",172014,"",石川県金沢市若宮町1-198,石川県,金沢市,若宮町,1-198,"",36.573606,136.63134,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/25853/1b1fce6ab53617398df2d2199747d850.JPG,CC BY,""
1078,172014,AA0000000794,石川県金沢市,若宮中央公園,ワカミヤチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市若宮2-29,石川県,金沢市,若宮,2-29,"",36.575281,136.631217,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/04083/9768b9df0d4391d6f96f12eaa725b74a.JPG,CC BY,""
1079,172014,AA0000000795,石川県金沢市,涌波２丁目小緑地,ワクナミ２チョウメショウリョクチ,"","",1003,"","",172014,"",石川県金沢市涌波2-246-2,石川県,金沢市,涌波,2-246-2,"",36.533754,136.683993,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1080,172014,AA0000000796,石川県金沢市,涌波４丁目児童公園,ワクナミ４チョウメジドウコウエン,"","",1003,"","",172014,"",石川県金沢市涌波4-83,石川県,金沢市,涌波,4-83,"",36.53508,136.687624,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1081,172014,AA0000000797,石川県金沢市,涌波４丁目小緑地,ワクナミ４チョウメショウリョクチ,"","",1003,"","",172014,"",石川県金沢市涌波4-48,石川県,金沢市,涌波,4-4,"",36.536536,136.686616,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/02614/accf86f17ee37936d7af974e3e8f4925.JPG,CC BY,""
1082,172014,AA0000000798,石川県金沢市,わくなみ児童公園,ワクナミジドウコウエン,"","",1003,"","",172014,"",石川県金沢市涌波2-152,石川県,金沢市,涌波,2-152,"",36.536808,136.68278,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/40601/8daf19214bddc92d97f55f30e744e572.JPG,CC BY,""
1083,172014,AA0000000799,石川県金沢市,涌波中央公園,ワクナミチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市涌波4-198,石川県,金沢市,涌波,4-198,"",36.5377,136.684867,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/57957/731cd83f905b2b8ecbbe01377374e22f.JPG,CC BY,""
1084,172014,AA0000000800,石川県金沢市,涌波堤公園,ワクナミツツミコウエン,"","",1003,"","",172014,"",石川県金沢市涌波1-199,石川県,金沢市,涌波,1-199,"",36.533321,136.688826,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/78998/72154ab49967014f80f44659c7e8c829.JPG,CC BY,""
1085,172014,AA0000000801,石川県金沢市,割出町公園,ワリダシマチコウエン,"","",1003,"","",172014,"",石川県金沢市割出町418,石川県,金沢市,割出町,418,"",36.602759,136.64009,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/99310/5a9d0628924e3a5a52fde28a36710917.JPG,CC BY,""
1086,172014,AA0000000802,石川県金沢市,割出町小公園,ワリダシマチショウコウエン,"","",1003,"","",172014,"",石川県金沢市割出町107-8,石川県,金沢市,割出町,107-8,"",36.603198,136.641514,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/07116/e10e455b4617f4e47692510f4f190720.JPG,CC BY,""
1087,172014,AA0000000803,石川県金沢市,割出町第２小公園,ワリダシマチダイ２ショウコウエン,"","",1003,"","",172014,"",石川県金沢市割出町532-6,石川県,金沢市,割出町,532-6,"",36.60047,136.638512,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/14884/80d9bab0b4b37e6e456b164ca9d49c59.JPG,CC BY,""
1088,172014,AA0000000804,石川県金沢市,戸板公園,トイタコウエン,"","",1003,"","",172014,"",石川県金沢市戸板5丁目87,石川県,金沢市,戸板5丁目,87,"",36.581565,136.622543,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/95895/17460776a115b39682d0b444856eb800.JPG,CC BY,""
1089,172014,AA0000000805,石川県金沢市,太陽が丘しいの木公園,タイヨウガオカシイノモクコウエン,"","",1003,"","",172014,"",石川県金沢市太陽が丘土地区画整理事業地内7工区11街区,石川県,金沢市,太陽が丘土地区画整理事業地内,7工区11街区,"",36.534485,136.707752,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/47459/e06ec656c98c23e8091a187d6e37f2dc.JPG,CC BY,""
1090,172014,AA0000000806,石川県金沢市,西金沢駅西口公園,ニシカナザワエキニシグチコウエン,"","",1003,"","",172014,"",石川県西金沢2丁目179番,石川県,金沢市,西金沢2丁目,179番,"",36.553034,136.620178,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/46469/07a17aa72098f0d75aa2ef104bd61c46.JPG,CC BY,""
1091,172014,AA0000000807,石川県金沢市,金石西夕映え広場,カナイワニシユウバエヒロバ,"","",1003,"","",172014,"",石川県金石西2丁目532番,石川県,金沢市,金石西2丁目,532番,"",36.60402,136.590966,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/97310/7c0ea6038bb740ecac58e0e92288670b.JPG,CC BY,""
1092,172014,AA0000000808,石川県金沢市,南森本町北小公園,ミナミモリモトマチキタショウコウエン,"","",1003,"","",172014,"",石川県南森本町ホ91-45,石川県,金沢市,南森本町ホ,91-45,"",36.619541,136.689384,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1093,172014,AA0000000809,石川県金沢市,示野公園,シメノコウエン,"","",1003,"","",172014,"",石川県金沢市示野町チ233,石川県,金沢市,示野町チ,233,"",36.581397,136.60976,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/80268/beac4d88bfecf235f8fe6562c8d8b58e.JPG,CC BY,""
1094,172014,AA0000000810,石川県金沢市,東金沢スマートタウン小公園,ヒガシカナザワスマートタウンショウコウエン,"","",1003,"","",172014,"",石川県金沢市234-9,石川県,金沢市,三池町,234-9,"",36.593888,136.671901,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/08600/93cee56d2703cc286cc763a9da13ea7b.JPG,CC BY,""
1095,172014,AA0000000811,石川県金沢市,今町はなみずき小公園,イマチョウハナミズキショウコウエン,"","",1003,"","",172014,"",石川県金沢市今町ル20-16,石川県,金沢市,今町ル,20-16,"",36.631563,136.705377,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/34709/bc547d5bea517d3f172c42d02f1553c5.JPG,CC BY,""
